t_minus_t0_M,FastEMRIWaveforms_delta_h20_real_over_nu,FastEMRIWaveforms_delta_h20_imag_over_nu,effective_0PN_delta_h20_real_over_nu,effective_0PN_delta_h20_imag_over_nu,FastEMRIWaveforms_delta_h30_real_over_nu,FastEMRIWaveforms_delta_h30_imag_over_nu,effective_0PN_delta_h30_real_over_nu,effective_0PN_delta_h30_imag_over_nu
199972271466.3052,0.17683932778945557,-6.426140557431933e-19,0.023769331892136068,0.0,1.1915136818632756e-24,1.2702325938176553e-07,0.0,1.9829831173213507e-10
199972271489.1673,0.176842488043896,-6.425969963358863e-19,0.023769332047593805,0.0,1.199708058077548e-24,1.2704402726995888e-07,0.0,1.9829831504471446e-10
199972271511.95367,0.17684563894795705,-6.42579338784583e-19,0.023769332202536596,0.0,1.2075586752682712e-24,1.270647576739612e-07,0.0,1.9829831834632121e-10
199972271534.66464,0.17684878053382383,-6.425611084461888e-19,0.023769332356966624,0.0,1.2150580611238954e-24,1.270854505503257e-07,0.0,1.982983216370017e-10
199972271557.30038,0.17685191282001836,-6.42542331894118e-19,0.023769332510885265,0.0,1.2221987433329043e-24,1.2710610585560573e-07,0.0,1.9829832491678533e-10
199972271579.86124,0.17685503583882542,-6.425230367424183e-19,0.023769332664294703,0.0,1.2289732495837544e-24,1.2712672354635451e-07,0.0,1.9829832818571864e-10
199972271602.34735,0.1768581496122911,-6.4250325177045145e-19,0.023769332817195725,0.0,1.2353741075649165e-24,1.2714730357912533e-07,0.0,1.9829833144381846e-10
199972271624.759,0.17686125416250476,-6.424830068480656e-19,0.02376933296959052,0.0,1.2413938449648586e-24,1.2716784591047144e-07,0.0,1.9829833469113115e-10
199972271647.0965,0.17686434952190297,-6.42462332849649e-19,0.023769333121481055,0.0,1.247024989472048e-24,1.2718835049694612e-07,0.0,1.98298337927699e-10
199972271669.36002,0.1768674357126718,-6.424412617719547e-19,0.023769333272868717,0.0,1.2522600687749556e-24,1.2720881729510266e-07,0.0,1.9829834115355134e-10
199972271691.54987,0.1768705127604779,-6.424198266291087e-19,0.023769333423755284,0.0,1.2570916105620407e-24,1.272292462614943e-07,0.0,1.9829834436872615e-10
199972271713.66623,0.1768735806910365,-6.423980614586582e-19,0.023769333574142158,0.0,1.2615121425217811e-24,1.272496373526743e-07,0.0,1.9829834757325316e-10
199972271735.70935,0.17687663952667004,-6.423760013315607e-19,0.023769333724031103,0.0,1.2655141923426369e-24,1.2726999052519597e-07,0.0,1.982983507671701e-10
199972271757.6795,0.17687968929318595,-6.423536822868588e-19,0.023769333873423705,0.0,1.2690902877130786e-24,1.2729030573561258e-07,0.0,1.9829835395051074e-10
199972271779.5769,0.1768827300164395,-6.423311413405261e-19,0.023769334022321748,0.0,1.2722329563215736e-24,1.2731058294047732e-07,0.0,1.9829835712331307e-10
199972271801.40186,0.1768857617257761,-6.423084164443904e-19,0.023769334170727213,0.0,1.2749347258565898e-24,1.2733082209634352e-07,0.0,1.9829836028561935e-10
199972271823.1545,0.17688878443681705,-6.422855466003117e-19,0.02376933431864109,0.0,1.2771881240065957e-24,1.2735102315976449e-07,0.0,1.9829836343745053e-10
199972271844.83517,0.17689179818244574,-6.422625716123542e-19,0.02376933446606535,0.0,1.2789856784600558e-24,1.2737118608729346e-07,0.0,1.982983665788488e-10
199972271866.44403,0.1768948029818143,-6.422395323060083e-19,0.023769334613001188,0.0,1.2803199169054409e-24,1.2739131083548367e-07,0.0,1.9829836970983947e-10
199972271887.98135,0.1768977988644583,-6.422164703297668e-19,0.023769334759450773,0.0,1.2811833670312168e-24,1.2741139736088838e-07,0.0,1.9829837283046886e-10
199972271909.44736,0.17690078584961857,-6.421934282990976e-19,0.0237693349054155,0.0,1.2815685565258522e-24,1.2743144562006094e-07,0.0,1.9829837594076668e-10
199972271930.84232,0.17690376396694268,-6.421704468892866e-19,0.02376933505089695,0.0,1.2805805470040106e-24,1.274514571769532e-07,0.0,1.9829837904076654e-10
199972271952.16644,0.17690673323939438,-6.421475428892531e-19,0.023769335195896895,0.0,1.2757448654232913e-24,1.2747143656947617e-07,0.0,1.9829838213050642e-10
199972271973.41995,0.17690969369007772,-6.421247186388106e-19,0.023769335340416732,0.0,1.2670216590519964e-24,1.2749138404279565e-07,0.0,1.982983852100158e-10
199972271994.60312,0.17691264534559206,-6.421019760979958e-19,0.023769335484458042,0.0,1.2545281233997644e-24,1.2751129956101018e-07,0.0,1.9829838827932845e-10
199972272015.71616,0.17691558823258285,-6.4207931717816465e-19,0.0237693356280226,0.0,1.238381453976218e-24,1.275311830882184e-07,0.0,1.9829839133848232e-10
199972272036.75928,0.17691852236737216,-6.420567438222381e-19,0.0237693357711118,0.0,1.2186988462910242e-24,1.2755103458851893e-07,0.0,1.9829839438750692e-10
199972272057.73276,0.1769214477836007,-6.420342577924823e-19,0.02376933591372741,0.0,1.195597495853779e-24,1.275708540260104e-07,0.0,1.9829839742644012e-10
199972272078.63678,0.176924364501128,-6.420118609102724e-19,0.023769336055870626,0.0,1.1691945981741513e-24,1.2759064136479138e-07,0.0,1.9829840045530733e-10
199972272099.4716,0.1769272725433106,-6.419895549236528e-19,0.023769336197543237,0.0,1.1396073487617643e-24,1.2761039656896047e-07,0.0,1.9829840347414661e-10
199972272120.23743,0.17693017193700603,-6.419673415078879e-19,0.023769336338747008,0.0,1.1069529431262573e-24,1.2763011960261637e-07,0.0,1.9829840648299562e-10
199972272140.9345,0.1769330627056549,-6.419452223190132e-19,0.02376933647948313,0.0,1.0713485767772655e-24,1.2764981042985755e-07,0.0,1.9829840948187984e-10
199972272161.56308,0.17693594487273842,-6.419231989677568e-19,0.023769336619753393,0.0,1.0329114452244043e-24,1.2766946901478275e-07,0.0,1.9829841247083724e-10
199972272182.12332,0.1769388184617786,-6.419012730200129e-19,0.023769336759558984,0.0,9.917587439773739e-25,1.2768909532149053e-07,0.0,1.9829841544989314e-10
199972272202.61554,0.17694168349980316,-6.418794459709146e-19,0.023769336898902073,0.0,9.48007668545722e-25,1.2770868931407948e-07,0.0,1.9829841841909383e-10
199972272223.0399,0.17694454000695156,-6.418577193245281e-19,0.02376933703778385,0.0,9.01775414439179e-25,1.2772825095664827e-07,0.0,1.9829842137846467e-10
199972272243.3966,0.17694738800686743,-6.418360945150458e-19,0.023769337176205503,0.0,8.53179177167281e-25,1.2774778021329543e-07,0.0,1.9829842432803088e-10
199972272263.68594,0.17695022753017295,-6.418145728811514e-19,0.023769337314169206,0.0,8.023361522397422e-25,1.2776727704811968e-07,0.0,1.9829842726783905e-10
199972272283.90808,0.17695305859018823,-6.4179315585044835e-19,0.02376933745167575,0.0,7.493635351661738e-25,1.2778674142521953e-07,0.0,1.9829843019790572e-10
199972272304.06332,0.1769558812210891,-6.417718446509246e-19,0.023769337588727516,0.0,6.943785214562098e-25,1.2780617330869363e-07,0.0,1.9829843311828184e-10
199972272324.15182,0.17695869543974277,-6.417506406001657e-19,0.023769337725325492,0.0,6.374983066194897e-25,1.2782557266264058e-07,0.0,1.9829843602898826e-10
199972272344.17377,0.17696150126999521,-6.417295449220813e-19,0.02376933786147086,0.0,5.788400861656149e-25,1.2784493945115903e-07,0.0,1.9829843893005034e-10
199972272364.1295,0.1769642987392073,-6.417085587738306e-19,0.023769337997165803,0.0,5.185210556043198e-25,1.2786427363834756e-07,0.0,1.9829844182151453e-10
199972272384.01907,0.17696708786435733,-6.416876833504855e-19,0.023769338132411305,0.0,4.566584104451095e-25,1.278835751883048e-07,0.0,1.9829844470340186e-10
199972272403.84286,0.17696986867636363,-6.416669197031907e-19,0.02376933826720915,0.0,3.9336934619775506e-25,1.279028440651293e-07,0.0,1.9829844757575022e-10
199972272423.601,0.17697264119575873,-6.41646268921751e-19,0.023769338401560924,0.0,3.287710583717554e-25,1.2792208023291976e-07,0.0,1.9829845043859352e-10
199972272443.29373,0.1769754054431111,-6.4162573205682895e-19,0.023769338535467612,0.0,2.6298074247684967e-25,1.2794128365577475e-07,0.0,1.9829845329195263e-10
199972272462.92126,0.17697816144250628,-6.416053100946359e-19,0.023769338668930995,0.0,1.9611559402264124e-25,1.2796045429779288e-07,0.0,1.9829845613586562e-10
199972272482.4838,0.17698090921806947,-6.415850039832825e-19,0.023769338801952464,0.0,1.282928085187659e-25,1.2797959212307276e-07,0.0,1.9829845897036214e-10
199972272501.9816,0.17698364879396628,-6.415648146332469e-19,0.023769338934533795,0.0,5.962958147485969e-26,1.27998697095713e-07,0.0,1.982984617954799e-10
199972272521.41483,0.17698638019440271,-6.415447429178036e-19,0.023769339066675974,0.0,-9.756891599478102e-27,1.2801776917981224e-07,0.0,1.982984646112401e-10
199972272540.78372,0.17698910343665575,-6.415247897244864e-19,0.02376933919838079,0.0,-7.974941519449919e-26,1.2803680833946904e-07,0.0,1.9829846741768072e-10
199972272560.0885,0.17699181854849155,-6.4150495582760475e-19,0.02376933932964963,0.0,-1.502307938007175e-25,1.2805581453878205e-07,0.0,1.982984702148313e-10
199972272579.32935,0.1769945255507464,-6.414852420165082e-19,0.023769339460483666,0.0,-2.2108383190838356e-25,1.2807478774184986e-07,0.0,1.982984730027169e-10
199972272598.50647,0.17699722446429264,-6.4146564904475e-19,0.0237693395908845,0.0,-2.921913340078988e-25,1.2809372791277112e-07,0.0,1.9829847578137162e-10
199972272617.62015,0.17699991531701775,-6.41446177580067e-19,0.023769339720853905,0.0,-3.6343610458962625e-25,1.281126350156444e-07,0.0,1.982984785508331e-10
199972272636.67053,0.1770025981263815,-6.414268283311675e-19,0.023769339850392875,0.0,-4.347009481439305e-25,1.2813150901456835e-07,0.0,1.982984813111227e-10
199972272655.65784,0.1770052729203504,-6.414076018966792e-19,0.023769339979502976,0.0,-5.0586866916121275e-25,1.2815034987364152e-07,0.0,1.9829848406227386e-10
199972272674.5823,0.17700793971645715,-6.413884989166019e-19,0.023769340108185804,0.0,-5.768220721317224e-25,1.2816915755696255e-07,0.0,1.982984868043205e-10
199972272693.4441,0.17701059853925316,-6.413695199469674e-19,0.023769340236442362,0.0,-6.47443961545975e-25,1.281879320286301e-07,0.0,1.9829848953728377e-10
199972272712.24344,0.17701324940983587,-6.413506655355965e-19,0.023769340364274402,0.0,-7.176171418941837e-25,1.2820667325274273e-07,0.0,1.9829849226120131e-10
199972272730.98056,0.17701589235283427,-6.413319361725117e-19,0.023769340491683135,0.0,-7.872244176668615e-25,1.2822538119339907e-07,0.0,1.982984949760989e-10
199972272749.65564,0.17701852738942025,-6.413133323400902e-19,0.023769340618670136,0.0,-8.561485933542605e-25,1.2824405581469768e-07,0.0,1.9829849768200985e-10
199972272768.2689,0.17702115454080056,-6.412948544883947e-19,0.023769340745236796,0.0,-9.242724734467815e-25,1.2826269708073728e-07,0.0,1.9829850037896395e-10
199972272786.8205,0.17702377382821916,-6.412765030357222e-19,0.023769340871384086,0.0,-9.914788624347878e-25,1.2828130495561638e-07,0.0,1.982985030669821e-10
199972272805.3107,0.1770263852764554,-6.412582783444103e-19,0.023769340997114002,0.0,-1.0576505648086437e-24,1.2829987940343363e-07,0.0,1.9829850574610653e-10
199972272823.7397,0.17702898890682728,-6.41240180770362e-19,0.023769341122427734,0.0,-1.122670385058747e-24,1.2831842038828767e-07,0.0,1.9829850841636262e-10
199972272842.10767,0.17703158474419073,-6.412222106144798e-19,0.023769341247326454,0.0,-1.1864211276753578e-24,1.2833692787427704e-07,0.0,1.9829851107777545e-10
199972272860.41483,0.17703417280293016,-6.412043682200488e-19,0.023769341371811758,0.0,-1.2487855971489766e-24,1.283554018255004e-07,0.0,1.9829851373037902e-10
199972272878.66138,0.17703675311147735,-6.411866538035334e-19,0.02376934149588483,0.0,-1.3096465979698655e-24,1.283738422060564e-07,0.0,1.9829851637419857e-10
199972272896.8475,0.17703932568779002,-6.411690676242964e-19,0.023769341619547052,0.0,-1.368886934628422e-24,1.2839224898004357e-07,0.0,1.982985190092635e-10
199972272914.97345,0.1770418905568711,-6.411516098643486e-19,0.02376934174280001,0.0,-1.4263894116150102e-24,1.2841062211156057e-07,0.0,1.982985216356077e-10
199972272933.0394,0.17704444774025582,-6.411342807009556e-19,0.023769341865645093,0.0,-1.4820368334199928e-24,1.2842896156470602e-07,0.0,1.9829852425326058e-10
199972272951.0455,0.17704699725600462,-6.411170803064139e-19,0.023769341988083285,0.0,-1.5357120045337627e-24,1.2844726730357846e-07,0.0,1.982985268622433e-10
199972272968.99197,0.17704953912572044,-6.411000088009538e-19,0.023769342110115967,0.0,-1.5872977294465981e-24,1.2846553929227658e-07,0.0,1.982985294625852e-10
199972272986.8791,0.1770520733780651,-6.410830662300786e-19,0.02376934223174493,0.0,-1.6366768126489739e-24,1.2848377749489894e-07,0.0,1.982985320543244e-10
199972273004.7069,0.1770546000241801,-6.410662527292365e-19,0.02376934235297077,0.0,-1.6837320586311473e-24,1.2850198187554421e-07,0.0,1.9829853463747364e-10
199972273022.47577,0.17705711909279964,-6.410495682894235e-19,0.02376934247379565,0.0,-1.728346271883583e-24,1.2852015239831098e-07,0.0,1.98298537212079e-10
199972273040.1858,0.17705963060567134,-6.410330129218505e-19,0.023769342594220564,0.0,-1.7704022568965713e-24,1.285382890272978e-07,0.0,1.9829853977816183e-10
199972273057.83716,0.17706213457754652,-6.410165866573593e-19,0.023769342714246515,0.0,-1.8097828181605005e-24,1.2855639172660336e-07,0.0,1.982985423357432e-10
199972273075.4301,0.17706463103727227,-6.410002894082077e-19,0.023769342833875266,0.0,-1.8463707601657333e-24,1.2857446046032625e-07,0.0,1.9829854488486086e-10
199972273092.96478,0.17706711999966607,-6.409841211529054e-19,0.02376934295310782,0.0,-1.880048887402634e-24,1.2859249519256507e-07,0.0,1.9829854742553614e-10
199972273110.44144,0.17706960149013048,-6.409680817755989e-19,0.023769343071945753,0.0,-1.9107000043615825e-24,1.2861049588741843e-07,0.0,1.9829854995780265e-10
199972273127.8602,0.1770720755270668,-6.409521711809417e-19,0.023769343190390046,0.0,-1.9382069155328947e-24,1.2862846250898492e-07,0.0,1.9829855248168138e-10
199972273145.22134,0.17707454213595084,-6.409363892034472e-19,0.0237693433084427,0.0,-1.962452425406994e-24,1.2864639502136318e-07,0.0,1.982985549972147e-10
199972273162.52496,0.17707700133173002,-6.409207357207464e-19,0.02376934342610409,0.0,-1.9833193384741914e-24,1.2866429338865185e-07,0.0,1.9829855750441098e-10
199972273179.7713,0.17707945313642587,-6.409052105409387e-19,0.023769343543375822,0.0,-2.000690459224895e-24,1.286821575749495e-07,0.0,1.9829856000330394e-10
199972273196.96057,0.17708189757562032,-6.408898134262082e-19,0.02376934366025965,0.0,-2.0144485921494388e-24,1.2869998754435474e-07,0.0,1.982985624939315e-10
199972273214.0929,0.17708433466435627,-6.408745441817563e-19,0.023769343776756383,0.0,-2.024476541738196e-24,1.287177832609662e-07,0.0,1.9829856497631045e-10
199972273231.16852,0.1770867644282859,-6.408594025231091e-19,0.023769343892867396,0.0,-2.0306571124815307e-24,1.2873554468888248e-07,0.0,1.9829856745047045e-10
199972273248.1876,0.17708918688251504,-6.408443882086951e-19,0.023769344008593894,0.0,-2.0328731088698058e-24,1.287532717922022e-07,0.0,1.9829856991643684e-10
199972273265.15033,0.17709160205279828,-6.408295029396924e-19,0.023769344123937445,0.0,-2.031249965182153e-24,1.2877096720333798e-07,0.0,1.9829857237424327e-10
199972273282.05692,0.17709400995800767,-6.408147568542834e-19,0.02376934423889904,0.0,-2.0261013982744493e-24,1.2878863409867738e-07,0.0,1.9829857482391076e-10
199972273298.9075,0.17709641061708925,-6.408001622577685e-19,0.023769344353479868,0.0,-2.0175297163205414e-24,1.2880627245407398e-07,0.0,1.9829857726546472e-10
199972273315.70233,0.17709880405608158,-6.407857308755774e-19,0.023769344467681707,0.0,-2.0056367028741485e-24,1.2882388223870237e-07,0.0,1.9829857969894305e-10
199972273332.44156,0.17710119029046142,-6.407714739643244e-19,0.023769344581505356,0.0,-1.9905241414889767e-24,1.2884146342173714e-07,0.0,1.9829858212436257e-10
199972273349.12534,0.1771035693392644,-6.4075740223175665e-19,0.0237693446949518,0.0,-1.972293815718736e-24,1.2885901597235293e-07,0.0,1.9829858454174445e-10
199972273365.7539,0.17710594122862638,-6.407435258234101e-19,0.023769344808023025,0.0,-1.9510475091171395e-24,1.2887653985972435e-07,0.0,1.9829858695113097e-10
199972273382.32742,0.17710830597764732,-6.407298544124773e-19,0.023769344920719804,0.0,-1.9268870052378784e-24,1.2889403505302602e-07,0.0,1.9829858935253867e-10
199972273398.84607,0.17711066360191818,-6.407163971833994e-19,0.023769345033043548,0.0,-1.899914087634704e-24,1.2891150152143245e-07,0.0,1.9829859174599743e-10
199972273415.31,0.1771130141276717,-6.407031627577246e-19,0.023769345144995225,0.0,-1.8702305398612718e-24,1.2892893923411836e-07,0.0,1.9829859413152806e-10
199972273431.71945,0.17711535757055774,-6.406901593208347e-19,0.02376934525657663,0.0,-1.8379381454713516e-24,1.2894634816025825e-07,0.0,1.9829859650916872e-10
199972273448.07455,0.1771176939533332,-6.406773945280808e-19,0.023769345367788346,0.0,-1.803138688018587e-24,1.289637282690268e-07,0.0,1.9829859887893188e-10
199972273464.37552,0.17712002329878793,-6.406648755511899e-19,0.023769345478631763,0.0,-1.7659339510567395e-24,1.2898107952959857e-07,0.0,1.982986012408472e-10
199972273480.62253,0.1771223456226587,-6.406526091214443e-19,0.023769345589108468,0.0,-1.7264257181395014e-24,1.2899840191114818e-07,0.0,1.9829860359494826e-10
199972273496.81573,0.1771246609442519,-6.406406014778865e-19,0.023769345699219246,0.0,-1.6847157728205833e-24,1.2901569538285024e-07,0.0,1.982986059412521e-10
199972273512.95532,0.1771269692864472,-6.4062885837431225e-19,0.023769345808965486,0.0,-1.6409058986536944e-24,1.2903295991387933e-07,0.0,1.9829860827978813e-10
199972273529.0415,0.17712927066861164,-6.406173851221443e-19,0.023769345918348575,0.0,-1.5950978791925206e-24,1.2905019547341008e-07,0.0,1.9829861061058592e-10
199972273545.0744,0.17713156511014067,-6.406061865769671e-19,0.0237693460273693,0.0,-1.547393497990844e-24,1.2906740203061704e-07,0.0,1.9829861293366228e-10
199972273561.05423,0.17713385263400716,-6.405952671277399e-19,0.023769346136029247,0.0,-1.4978945386022749e-24,1.290845795546749e-07,0.0,1.98298615249051e-10
199972273576.98114,0.17713613325256916,-6.405846307696629e-19,0.023769346244329206,0.0,-1.4467027845805998e-24,1.2910172801475818e-07,0.0,1.9829861755676896e-10
199972273592.85532,0.17713840699240732,-6.405742809925017e-19,0.02376934635227077,0.0,-1.393920019479503e-24,1.291188473800415e-07,0.0,1.9829861985684997e-10
199972273608.67697,0.1771406738730351,-6.405642208864634e-19,0.02376934645985511,0.0,-1.3396480268526938e-24,1.2913593761969953e-07,0.0,1.9829862214931912e-10
199972273624.4462,0.17714293390689176,-6.405544531450507e-19,0.023769346567083023,0.0,-1.2839885902538839e-24,1.291529987029068e-07,0.0,1.982986244341934e-10
199972273640.16327,0.1771451871242032,-6.405449799621047e-19,0.023769346673956103,0.0,-1.227043493236749e-24,1.2917003059883796e-07,0.0,1.9829862671150654e-10
199972273655.82828,0.1771474335339104,-6.405358032057773e-19,0.023769346780475327,0.0,-1.1689145193550938e-24,1.2918703327666753e-07,0.0,1.9829862898127962e-10
199972273671.44144,0.17714967316274843,-6.405269242583654e-19,0.02376934688664208,0.0,-1.1097034521625028e-24,1.2920400670557018e-07,0.0,1.9829863124354205e-10
199972273687.00287,0.1771519060268189,-6.40518344139439e-19,0.023769346992456968,0.0,-1.0495120752128119e-24,1.292209508547205e-07,0.0,1.982986334983068e-10
199972273702.51282,0.17715413214936354,-6.405100634401067e-19,0.02376934709792176,0.0,-9.884421720596038e-25,1.2923786569329313e-07,0.0,1.9829863574561148e-10
199972273717.9714,0.17715635154298198,-6.405020823957052e-19,0.023769347203037253,0.0,-9.26595526256684e-25,1.2925475119046264e-07,0.0,1.9829863798547314e-10
199972273733.37885,0.17715856423453244,-6.404944007989623e-19,0.023769347307805028,0.0,-8.640739213577303e-25,1.292716073154036e-07,0.0,1.9829864021792543e-10
199972273748.73523,0.17716077023666732,-6.404870181076451e-19,0.023769347412225673,0.0,-8.009791409164526e-25,1.292884340372907e-07,0.0,1.9829864244298092e-10
199972273764.04077,0.17716296956918345,-6.404799333736302e-19,0.023769347516300592,0.0,-7.374129684865612e-25,1.2930523132529842e-07,0.0,1.9829864466066946e-10
199972273779.29565,0.1771651622554686,-6.4047314526268555e-19,0.023769347620030957,0.0,-6.734771876217304e-25,1.293219991486015e-07,0.0,1.9829864687101597e-10
199972273794.50003,0.17716734831181688,-6.404666520936211e-19,0.023769347723417954,0.0,-6.092735818757737e-25,1.2933873747637442e-07,0.0,1.98298649074046e-10
199972273809.6541,0.17716952776167472,-6.404604517978315e-19,0.02376934782646298,0.0,-5.449039348022636e-25,1.2935544627779185e-07,0.0,1.9829865126978897e-10
199972273824.75797,0.17717170061426013,-6.404545419873011e-19,0.023769347929166424,0.0,-4.804700299550473e-25,1.2937212552202834e-07,0.0,1.982986534582534e-10
199972273839.81183,0.17717386689664053,-6.404489198678041e-19,0.023769348031530066,0.0,-4.160736508876966e-25,1.293887751782586e-07,0.0,1.9829865563947718e-10
199972273854.81586,0.17717602662521728,-6.404435823245909e-19,0.023769348133554694,0.0,-3.5181658115402487e-25,1.2940539521565715e-07,0.0,1.9829865781347707e-10
199972273869.7702,0.17717817981641604,-6.404385258956209e-19,0.023769348235241506,0.0,-2.878006043077073e-25,1.2942198560339861e-07,0.0,1.9829865998027855e-10
199972273884.67505,0.17718032649382698,-6.404337467610519e-19,0.02376934833659168,0.0,-2.241275039024541e-25,1.2943854631065756e-07,0.0,1.982986621399067e-10
199972273899.53055,0.1771824666739311,-6.404292407814957e-19,0.0237693484376064,0.0,-1.6089906349197456e-25,1.2945507730660862e-07,0.0,1.9829866429238708e-10
199972273914.33685,0.1771846003732341,-6.404250034848148e-19,0.02376934853828668,0.0,-9.8217066629945e-26,1.2947157856042642e-07,0.0,1.9829866643774077e-10
199972273929.09415,0.1771867276118392,-6.404210300641334e-19,0.023769348638633482,0.0,-3.618329687017607e-26,1.294880500412855e-07,0.0,1.9829866857598857e-10
199972273943.80258,0.177188848409878,-6.404173153906775e-19,0.023769348738648204,0.0,2.5100462233756228e-26,1.2950449171836054e-07,0.0,1.982986707071603e-10
199972273958.46234,0.17719096278393617,-6.404138540241871e-19,0.02376934883833203,0.0,8.553242712804226e-26,1.295209035608261e-07,0.0,1.9829867283128111e-10
199972273973.07355,0.17719307075419946,-6.404106402046638e-19,0.023769348937685546,0.0,1.4501081425900563e-25,1.2953728553785674e-07,0.0,1.9829867494836355e-10
199972273987.63638,0.1771951723337286,-6.404076678736537e-19,0.02376934903671016,0.0,2.034338400729364e-25,1.295536376186272e-07,0.0,1.9829867705843747e-10
199972274002.151,0.1771972675499165,-6.404049306478361e-19,0.02376934913540704,0.0,2.60699721016125e-25,1.2956995977231196e-07,0.0,1.9829867916152785e-10
199972274016.61755,0.17719935641229795,-6.404024218682136e-19,0.023769349233776976,0.0,3.1670667353489125e-25,1.2958625196808565e-07,0.0,1.9829868125765162e-10
199972274031.03625,0.1772014389447441,-6.404001345612738e-19,0.023769349331821368,0.0,3.7135291407543624e-25,1.2960251417512283e-07,0.0,1.9829868334683854e-10
199972274045.40717,0.17720351516041571,-6.403980614745918e-19,0.023769349429541,0.0,4.245366590841672e-25,1.2961874636259823e-07,0.0,1.982986854291052e-10
199972274059.73053,0.17720558508324044,-6.403961950575062e-19,0.023769349526937256,0.0,4.761561250072607e-25,1.2963494849968631e-07,0.0,1.9829868750448127e-10
199972274074.00644,0.17720764872642844,-6.403945274865264e-19,0.023769349624010925,0.0,5.261095282911174e-25,1.2965112055556178e-07,0.0,1.9829868957298348e-10
199972274088.23514,0.17720970611396306,-6.403930506506089e-19,0.023769349720763593,0.0,5.74295085381946e-25,1.296672624993992e-07,0.0,1.982986916346457e-10
199972274102.4167,0.17721175725551958,-6.403917561745769e-19,0.02376934981719546,0.0,6.206110127260636e-25,1.2968337430037317e-07,0.0,1.9829869368947196e-10
199972274116.5513,0.17721380217513485,-6.403906354031004e-19,0.023769349913308317,0.0,6.64955526769761e-25,1.2969945592765827e-07,0.0,1.9829869573750057e-10
199972274130.63913,0.17721584088970274,-6.403896794192354e-19,0.023769350009103126,0.0,7.072268439593277e-25,1.2971550735042916e-07,0.0,1.9829869777875215e-10
199972274144.6803,0.17721787341255493,-6.403888790451901e-19,0.02376935010458051,0.0,7.473231807410754e-25,1.297315285378604e-07,0.0,1.9829869981323978e-10
199972274158.675,0.1772198997713981,-6.403882248392258e-19,0.02376935019974183,0.0,7.851427535612313e-25,1.2974751945912662e-07,0.0,1.9829870184099272e-10
199972274172.62335,0.17722191997243633,-6.403877071131583e-19,0.023769350294588293,0.0,8.205837788661667e-25,1.297634800834024e-07,0.0,1.9829870386203644e-10
199972274186.5255,0.17722393403984094,-6.403873159227318e-19,0.02376935038912048,0.0,8.535444731021134e-25,1.2977941037986235e-07,0.0,1.9829870587638333e-10
199972274200.38165,0.17722594199063094,-6.403870410796207e-19,0.02376935048333978,0.0,8.839230527153805e-25,1.297953103176811e-07,0.0,1.9829870788406317e-10
199972274214.19193,0.1772279438418508,-6.403868721532186e-19,0.02376935057724699,0.0,9.116177341522585e-25,1.2981117986603318e-07,0.0,1.9829870988509274e-10
199972274227.95648,0.1772299396105686,-6.403867984741389e-19,0.023769350670843688,0.0,9.365267338590378e-25,1.2982701899409325e-07,0.0,1.9829871187950577e-10
199972274241.67548,0.17723192931747175,-6.403868091383958e-19,0.023769350764130275,0.0,9.585482682820195e-25,1.2984282767103593e-07,0.0,1.9829871386731071e-10
199972274255.34903,0.1772339129724888,-6.403868930109822e-19,0.02376935085710812,0.0,9.775805538674609e-25,1.2985860586603576e-07,0.0,1.9829871584853699e-10
199972274268.97733,0.17723589059995143,-6.403870387300125e-19,0.023769350949778036,0.0,9.935218070616927e-25,1.298743535482674e-07,0.0,1.9829871782320154e-10
199972274282.56052,0.17723786221702825,-6.403872347102787e-19,0.023769351042141198,0.0,1.006270244310971e-24,1.2989007068690541e-07,0.0,1.982987197913298e-10
199972274296.0987,0.17723982783371464,-6.403874691458766e-19,0.0237693511341984,0.0,1.015724082061614e-24,1.2990575725112443e-07,0.0,1.9829872175293832e-10
199972274309.5921,0.17724178747802138,-6.403877300169829e-19,0.023769351225951228,0.0,1.0217815367598933e-24,1.299214132100991e-07,0.0,1.9829872370806122e-10
199972274323.0408,0.17724374115999084,-6.403880050891695e-19,0.023769351317400073,0.0,1.0243408248521052e-24,1.299370385330039e-07,0.0,1.982987256567067e-10
199972274336.445,0.17724568889690032,-6.403882816502013e-19,0.023769351408546125,0.0,1.0236655930018465e-24,1.2995263487958487e-07,0.0,1.9829872759889998e-10
199972274349.80478,0.17724763070615304,-6.403885450791976e-19,0.023769351499390173,0.0,1.0205366264588464e-24,1.2996820588803542e-07,0.0,1.982987295346581e-10
199972274363.12036,0.1772495666088271,-6.403887803088309e-19,0.023769351589933808,0.0,1.0150466551197493e-24,1.2998375165387892e-07,0.0,1.982987314640148e-10
199972274376.39188,0.1772514966188186,-6.403889728389459e-19,0.023769351680177814,0.0,1.007262299809126e-24,1.2999927214584704e-07,0.0,1.9829873338698685e-10
199972274389.61942,0.17725342075364858,-6.403891087439549e-19,0.023769351770122786,0.0,9.972501813515247e-25,1.3001476733267141e-07,0.0,1.9829873530358697e-10
199972274402.80316,0.17725533903086027,-6.403891746657913e-19,0.023769351859769913,0.0,9.850769205715285e-25,1.300302371830837e-07,0.0,1.982987372138404e-10
199972274415.9433,0.1772572514680195,-6.403891578071913e-19,0.023769351949120388,0.0,9.708091382936716e-25,1.3004568166581563e-07,0.0,1.9829873911777256e-10
