t_minus_t0_M,NRHybSur3dq8_CCE_delta_h20_real_over_nu,NRHybSur3dq8_CCE_delta_h20_imag_over_nu,SEOBNRv5EHM_delta_h20_real_over_nu,SEOBNRv5EHM_delta_h20_imag_over_nu,NRHybSur3dq8_CCE_delta_h30_real_over_nu,NRHybSur3dq8_CCE_delta_h30_imag_over_nu,SEOBNRv5EHM_delta_h30_real_over_nu,SEOBNRv5EHM_delta_h30_imag_over_nu
1663200.0,0.013539036206565418,0.0,0.013648792048277292,1.9841414088145557e-28,0.0,2.2551939030553155e-06,5.812918795347331e-29,2.1738410486648434e-06
1663440.0,0.013553823039387439,0.0,0.013663911384778536,1.9104015704244894e-28,0.0,2.259996887489684e-06,1.3312027775604574e-30,2.178530349811363e-06
1663680.0,0.01356865172397446,0.0,0.013679073386809331,1.7919924549054725e-28,0.0,2.264820311043082e-06,5.812918795347331e-29,2.183239685856398e-06
1663920.0,0.013583522252247284,0.0,0.013694278273312557,1.8463697308414717e-28,0.0,2.269664113655249e-06,-1.1226476757426524e-28,2.1879691934778642e-06
1664160.0,0.013598433713587769,0.0,0.013709526264673831,1.801192363811905e-28,0.0,2.2745279550839688e-06,-5.546678239835239e-29,2.192718960681003e-06
1664400.0,0.013613385772970813,0.0,0.013724817582422277,1.5893597134558476e-28,0.0,2.2794121710755083e-06,-1.1226476757426524e-28,2.1974890690965984e-06
1664640.0,0.013628379909036058,0.0,0.013740152449484866,1.595005550906197e-28,0.0,2.2843174685340472e-06,-1.1226476757426524e-28,2.2022796623632634e-06
1664880.0,0.013643416884374725,0.0,0.013755531090812416,1.6735547280031296e-28,0.0,2.2892437238044818e-06,1.3312027775604574e-30,2.207090927770422e-06
1665120.0,0.013658496067628059,0.0,0.013770953733537032,1.6747203246724854e-28,0.0,2.294190589190187e-06,1.3312027775604574e-30,2.2119230477602377e-06
1665360.0,0.013673617091709908,0.0,0.013786420606558467,1.6193955726470296e-28,0.0,2.2991582807289017e-06,1.3312027775604574e-30,2.216776135035446e-06
1665600.0,0.013688780491160095,0.0,0.013801931940074837,1.671623527723521e-28,0.0,2.3041474351076794e-06,1.1492717312938616e-28,2.2216502691745084e-06
1665840.0,0.013703987199259818,0.0,0.013817487965581576,1.73024805321844e-28,0.0,2.309158107363397e-06,-5.546678239835239e-29,2.226545565333823e-06
1666080.0,0.013719237187729157,0.0,0.013833088916450468,1.6645191052567107e-28,0.0,2.3141902695055228e-06,-5.546678239835239e-29,2.2314622102714623e-06
1666320.0,0.013734530363579533,0.0,0.013848735028297303,1.7153744806886564e-28,0.0,2.3192439439040014e-06,5.812918795347331e-29,2.236400406566009e-06
1666560.0,0.01374986695671231,0.0,0.013864426538883161,1.7022543566108088e-28,0.0,2.3243191793295116e-06,-5.546678239835239e-29,2.2413602990697315e-06
1666800.0,0.013765247217638908,0.0,0.013880163687494769,1.7040686562197302e-28,0.0,2.3294163365811498e-06,5.812918795347331e-29,2.2463419817005133e-06
1667040.0,0.013780671477597465,0.0,0.013895946714740003,1.6353452688622828e-28,0.0,2.3345359284551038e-06,5.812918795347331e-29,2.251345554647523e-06
1667280.0,0.013796139985343006,0.0,0.013911775862889778,1.6666140473544415e-28,0.0,2.33967789116209e-06,1.3312027775604574e-30,2.256371187282826e-06
1667520.0,0.013811653068843965,0.0,0.013927651376509127,1.6157968517421841e-28,0.0,2.344841780741343e-06,1.3312027775604574e-30,2.2614190843843686e-06
1667760.0,0.013827210938429563,0.0,0.013943573502529175,1.609463240914802e-28,0.0,2.3500278681080236e-06,-1.1226476757426524e-28,2.266489434328734e-06
1668000.0,0.013842813517493485,0.0,0.013959542489738052,1.595796473363227e-28,0.0,2.3552370357092674e-06,1.3312027775604574e-30,2.271582352487031e-06
1668240.0,0.013858460920204936,0.0,0.01397555858835343,1.6287286116614657e-28,0.0,2.3604694148447404e-06,5.812918795347331e-29,2.2766979343415174e-06
1668480.0,0.013874153726182899,0.0,0.013991622050152228,1.6339761378957008e-28,0.0,2.365724440803222e-06,1.3312027775604574e-30,2.2818363208084167e-06
1668720.0,0.013889892722528876,0.0,0.014007733129120903,1.6901390625816556e-28,0.0,2.3710022052484772e-06,1.3312027775604574e-30,2.2869977254800512e-06
1668960.0,0.013905677839395463,0.0,0.014023892081729127,1.6828363646314624e-28,0.0,2.3763034224523647e-06,-5.546678239835239e-29,2.292182360931902e-06
1669200.0,0.013921508248880814,0.0,0.014040099166692764,1.69307625221639e-28,0.0,2.3816284009402895e-06,-1.1226476757426524e-28,2.2973903721925967e-06
1669440.0,0.013937384498796668,0.0,0.014056354644341868,1.7003720641319335e-28,0.0,2.3869769080610176e-06,-5.546678239835239e-29,2.3026218600360047e-06
1669680.0,0.013953307977924316,0.0,0.014072658776560944,1.7479142245230296e-28,0.0,2.3923490229167362e-06,5.812918795347331e-29,2.307876952272362e-06
1669920.0,0.0139692793857713,0.0,0.014089011827260694,1.7567793223990578e-28,0.0,2.3977450114141824e-06,5.812918795347331e-29,2.3131558527398474e-06
1670160.0,0.013985297232125294,0.0,0.014105414062969165,1.8506972350112422e-28,0.0,2.4031650927069e-06,-5.546678239835239e-29,2.3184587829550505e-06
1670400.0,0.01400136099932007,0.0,0.014121865752728852,1.9055097919327526e-28,0.0,2.408609548844113e-06,-1.1226476757426524e-28,2.323785929671413e-06
1670640.0,0.014017472895354051,0.0,0.014138367167492519,1.8528315769123894e-28,0.0,2.4140785088999842e-06,5.812918795347331e-29,2.3291374101785374e-06
1670880.0,0.01403363398583801,0.0,0.014154918579812333,1.7686336811247224e-28,0.0,2.4195719401809076e-06,1.1492717312938616e-28,2.334513343159021e-06
1671120.0,0.014049843165445176,0.0,0.014171520264176223,1.674398904871141e-28,0.0,2.42508993073755e-06,1.1492717312938616e-28,2.3399139076464267e-06
1671360.0,0.014066099383330427,0.0,0.014188172497692908,1.6633198035751222e-28,0.0,2.4306330587248107e-06,5.812918795347331e-29,2.345339344706413e-06
1671600.0,0.01408240405458325,0.0,0.01420487556017376,1.7050930187832985e-28,0.0,2.436201458409036e-06,-1.1226476757426524e-28,2.350789869722956e-06
1671840.0,0.01409875834633402,0.0,0.014221629733718499,1.6649460443247743e-28,0.0,2.441794918337989e-06,1.1492717312938616e-28,2.3562656232057114e-06
1672080.0,0.014115162234721867,0.0,0.014238435302146345,1.6879965905182098e-28,0.0,2.447413653061626e-06,5.812918795347331e-29,2.36176671999396e-06
1672320.0,0.01413161558686048,0.0,0.014255292551186674,1.6607459725187043e-28,0.0,2.45305829371776e-06,1.3312027775604574e-30,2.367293329084883e-06
1672560.0,0.014148118054959252,0.0,0.014272201769065868,1.5694695607597623e-28,0.0,2.458728940475954e-06,-1.1226476757426524e-28,2.37284569316624e-06
1672800.0,0.014164669760338219,0.0,0.01428916324695297,1.6328545074378787e-28,0.0,2.4644252779314548e-06,-1.1226476757426524e-28,2.3784240438144404e-06
1673040.0,0.014181272087095851,0.0,0.014306177278600266,1.6510688467232331e-28,0.0,2.4701475822543596e-06,5.812918795347331e-29,2.384028558378878e-06
1673280.0,0.014197926266031493,0.0,0.014323244159718213,1.6347705597566445e-28,0.0,2.475896556541876e-06,-1.1226476757426524e-28,2.3896593594691163e-06
1673520.0,0.014214631214969317,0.0,0.014340364187900304,1.556963076361623e-28,0.0,2.481672288050301e-06,1.3312027775604574e-30,2.3953166066341563e-06
1673760.0,0.01423138573743168,0.0,0.01435753766320048,1.5759809331113534e-28,0.0,2.4874745716313666e-06,-1.1226476757426524e-28,2.401000524391873e-06
1674000.0,0.014248191199483557,0.0,0.014374764888731595,1.5350965651586634e-28,0.0,2.493303564976492e-06,1.3312027775604574e-30,2.4067113758099897e-06
1674240.0,0.014265049541472279,0.0,0.014392046170443191,1.46237686715452e-28,0.0,2.4991597449804286e-06,-5.546678239835239e-29,2.412449367175123e-06
1674480.0,0.01428196062284181,0.0,0.014409381816566052,1.4114568481025998e-28,0.0,2.5050434359389316e-06,5.812918795347331e-29,2.41821463599086e-06
1674720.0,0.01429892323911288,0.0,0.014426772137262862,1.4404636499050953e-28,0.0,2.5109546949569375e-06,-1.1226476757426524e-28,2.4240073283973854e-06
1674960.0,0.014315937590408404,0.0,0.014444217445146568,1.4839906862506528e-28,0.0,2.5168936300179257e-06,1.3312027775604574e-30,2.4298276690135342e-06
1675200.0,0.01433300473343094,0.0,0.014461718055865162,1.5093533411857328e-28,0.0,2.5228602649045464e-06,5.812918795347331e-29,2.4356759342578605e-06
1675440.0,0.014350125368902018,0.0,0.014479274288245587,1.5303351660436046e-28,0.0,2.5288549070119686e-06,5.812918795347331e-29,2.4415523522997637e-06
1675680.0,0.014367300225190869,0.0,0.01449688646366958,1.5158709947077509e-28,0.0,2.534878213650665e-06,5.812918795347331e-29,2.4474570859541034e-06
1675920.0,0.014384528912397767,0.0,0.014514554905617124,1.5109651509232414e-28,0.0,2.540930254452318e-06,-5.546678239835239e-29,2.453390282363602e-06
1676160.0,0.014401810381657719,0.0,0.014532279939944596,1.5679416367318155e-28,0.0,2.5470106937864918e-06,1.1492717312938616e-28,2.459352160963165e-06
1676400.0,0.014419145597568881,0.0,0.014550061895621436,1.6120578064700856e-28,0.0,2.5531197347703574e-06,1.3312027775604574e-30,2.4653429922067608e-06
1676640.0,0.014436536576035157,0.0,0.014567901105024057,1.633019700100175e-28,0.0,2.559258248919189e-06,5.812918795347331e-29,2.471363042805339e-06
1676880.0,0.014453983663156731,0.0,0.014585797903366554,1.6137581228262132e-28,0.0,2.5654265867455645e-06,-5.546678239835239e-29,2.4774124993949337e-06
1677120.0,0.014471485029007287,0.0,0.014603752628179197,1.6396168849874878e-28,0.0,2.571624191013914e-06,-5.546678239835239e-29,2.483491515457588e-06
1677360.0,0.01448904067401195,0.0,0.014621765619382006,1.5774480941377217e-28,0.0,2.5778511788552e-06,5.812918795347331e-29,2.4896002929108163e-06
1677600.0,0.014506653059206821,0.0,0.014639837220072532,1.5246793985851344e-28,0.0,2.5841084452158087e-06,5.812918795347331e-29,2.4957391179410146e-06
1677840.0,0.014524322559926939,0.0,0.014657967776859524,1.5919224391240163e-28,0.0,2.5903963654581835e-06,-1.1226476757426524e-28,2.5019082795709318e-06
1678080.0,0.01454204836974596,0.0,0.01467615763958196,1.5612115185413752e-28,0.0,2.596714585434702e-06,5.812918795347331e-29,2.508107987227497e-06
1678320.0,0.014559830234264041,0.0,0.014694407160594348,1.6173454211363995e-28,0.0,2.6030631005213595e-06,1.1492717312938616e-28,2.5143384034370773e-06
1678560.0,0.01457766956104024,0.0,0.014712716694755075,1.6019855220463158e-28,0.0,2.6094427935109918e-06,5.812918795347331e-29,2.5205997308681505e-06
1678800.0,0.014595566760116484,0.0,0.014731086600046928,1.6630214026735349e-28,0.0,2.615853863850965e-06,-5.546678239835239e-29,2.5268922613826993e-06
1679040.0,0.014613521784390269,0.0,0.014749517238202739,1.6927746465367558e-28,0.0,2.6222962458177583e-06,1.1492717312938616e-28,2.5332162914434976e-06
1679280.0,0.01463153509801136,0.0,0.014768008974472798,1.6973777219952061e-28,0.0,2.6287700745639094e-06,1.3312027775604574e-30,2.539572067106562e-06
1679520.0,0.014649606804945718,0.0,0.014786562176883771,1.7021282316182092e-28,0.0,2.6352758677654863e-06,1.3312027775604574e-30,2.545959764882157e-06
1679760.0,0.014667737172882533,0.0,0.014805177216063848,1.695350130892439e-28,0.0,2.6418138652407586e-06,-5.546678239835239e-29,2.552379591338798e-06
1680000.0,0.014685927091461314,0.0,0.014823854465834882,1.6670759975322678e-28,0.0,2.6483841913259754e-06,-5.546678239835239e-29,2.558831824437951e-06
1680240.0,0.01470417716675258,0.0,0.01484259430395231,1.6195035763280487e-28,0.0,2.654987147131493e-06,5.812918795347331e-29,2.565316793397017e-06
1680480.0,0.014722486820575946,0.0,0.014861397111904517,1.5771198705226518e-28,0.0,2.661622915059739e-06,-5.546678239835239e-29,2.571834768018544e-06
1680720.0,0.014740855899463116,0.0,0.014880263274302755,1.6246446125687856e-28,0.0,2.6682917619267722e-06,5.812918795347331e-29,2.5783859420648008e-06
1680960.0,0.014759286225248287,0.0,0.014899193178484437,1.698001078893851e-28,0.0,2.6749940377713384e-06,5.812918795347331e-29,2.584970517029131e-06
1681200.0,0.014777778611646605,0.0,0.014918187215112623,1.6668358666456731e-28,0.0,2.6817300566431054e-06,5.812918795347331e-29,2.5915887846515715e-06
1681440.0,0.014796331967035805,0.0,0.014937245778831869,1.636471910948546e-28,0.0,2.688499830995467e-06,-5.546678239835239e-29,2.5982410908710346e-06
1681680.0,0.01481494625966081,0.0,0.014956369268392646,1.6639816649172224e-28,0.0,2.6953035828213428e-06,5.812918795347331e-29,2.604927721348882e-06
1681920.0,0.01483362253854796,0.0,0.014975558085926169,1.6798353938011164e-28,0.0,2.7021419522646136e-06,1.3312027775604574e-30,2.611648893071534e-06
1682160.0,0.014852362458511998,0.0,0.014994812636509496,1.6163450011702703e-28,0.0,2.7090152349369402e-06,1.3312027775604574e-30,2.618404818054751e-06
1682400.0,0.014871165406003618,0.0,0.01501413332858487,1.6129617372081149e-28,0.0,2.7159231978572277e-06,1.1492717312938616e-28,2.6251957968831173e-06
1682640.0,0.014890031307339544,0.0,0.015033520574803791,1.7024821638783738e-28,0.0,2.722866100750587e-06,5.812918795347331e-29,2.6320221736047877e-06
1682880.0,0.014908960397314224,0.0,0.015052974792195414,1.6876002225517982e-28,0.0,2.729844828172816e-06,1.3312027775604574e-30,2.6388842722172982e-06
1683120.0,0.014927953264304916,0.0,0.015072496401432985,1.6482958803556808e-28,0.0,2.7368596900216223e-06,-5.546678239835239e-29,2.64578232885253e-06
1683360.0,0.014947011390706757,0.0,0.015092085826363184,1.6358021059906458e-28,0.0,2.7439102772808575e-06,-5.546678239835239e-29,2.6527165679782224e-06
1683600.0,0.014966135048217581,0.0,0.015111743494348831,1.6202069169025607e-28,0.0,2.7509968386608777e-06,1.3312027775604574e-30,2.659687281946982e-06
1683840.0,0.014985323605060916,0.0,0.01513146983718512,1.6300462359634795e-28,0.0,2.7581203543818126e-06,1.3312027775604574e-30,2.66669484705224e-06
1684080.0,0.015004576556159773,0.0,0.015151265291217566,1.6696994598118615e-28,0.0,2.765281177863696e-06,-5.546678239835239e-29,2.673739607300997e-06
1684320.0,0.015023895692557635,0.0,0.015171130296821708,1.6910453498067052e-28,0.0,2.772479015407594e-06,-5.546678239835239e-29,2.680821816568786e-06
1684560.0,0.015043282997333972,0.0,0.015191065297763777,1.667261092746153e-28,0.0,2.7797140370441374e-06,1.3312027775604574e-30,2.6879417072432114e-06
1684800.0,0.015062737212593541,0.0,0.015211070741510716,1.6363051984495688e-28,0.0,2.7869870180365837e-06,1.3312027775604574e-30,2.6950995904864415e-06
1685040.0,0.015082257215250378,0.0,0.015231147080121799,1.633764348568067e-28,0.0,2.7942983138992167e-06,-5.546678239835239e-29,2.702295857511545e-06
1685280.0,0.015101844794938299,0.0,0.015251294770549643,1.681129450686414e-28,0.0,2.8016481581358404e-06,1.1492717312938616e-28,2.709530871417323e-06
1685520.0,0.015121501998648638,0.0,0.015271514274057808,1.6783927381821147e-28,0.0,2.809036691590471e-06,1.3312027775604574e-30,2.7168049081547893e-06
1685760.0,0.015141227937114947,0.0,0.015291806055534568,1.5998488759926978e-28,0.0,2.816463883152224e-06,-1.1226476757426524e-28,2.724118215610716e-06
1686000.0,0.015161021707018977,0.0,0.015312170583807691,1.5887149362926458e-28,0.0,2.823930629439484e-06,1.1492717312938616e-28,2.7314711171675014e-06
1686240.0,0.015180885157193486,0.0,0.015332608332532404,1.5809961051194796e-28,0.0,2.8314375939088918e-06,5.812918795347331e-29,2.7388640217512267e-06
1686480.0,0.015200819268501808,0.0,0.015353119780543096,1.6385427786768344e-28,0.0,2.8389843234386206e-06,1.3312027775604574e-30,2.7462973160466743e-06
1686720.0,0.015220823622382761,0.0,0.015373705411288041,1.6378386214682385e-28,0.0,2.8465709733933554e-06,-5.546678239835239e-29,2.753771295722053e-06
1686960.0,0.015240898314420983,0.0,0.015394365712112565,1.54760146734599e-28,0.0,2.8541986423073464e-06,5.812918795347331e-29,2.7612862258940175e-06
1687200.0,0.015261044363510697,0.0,0.01541510117454842,1.612106744897077e-28,0.0,2.861867595828448e-06,1.3312027775604574e-30,2.768842445382545e-06
1687440.0,0.015281262501550746,0.0,0.015435912295243482,1.5056379497204104e-28,0.0,2.869577740645371e-06,-1.1226476757426524e-28,2.776440383989395e-06
1687680.0,0.015301552895612388,0.0,0.015456799576324743,1.5718570347022032e-28,0.0,2.877329475863564e-06,-1.1226476757426524e-28,2.784080449806161e-06
1687920.0,0.015321915778434737,0.0,0.015477763524831295,1.6221432007438747e-28,0.0,2.8851232548129195e-06,5.812918795347331e-29,2.7917629589125325e-06
1688160.0,0.015342351882256465,0.0,0.015498804651986761,1.613137249129909e-28,0.0,2.8929596118420242e-06,5.812918795347331e-29,2.799488195010827e-06
1688400.0,0.015362861327668832,0.0,0.015519923473487428,1.5848401132161638e-28,0.0,2.900838908295787e-06,1.3312027775604574e-30,2.8072565173361263e-06
1688640.0,0.015383444870885034,0.0,0.01554112051047692,1.4890827990019445e-28,0.0,2.9087610747694295e-06,1.1492717312938616e-28,2.8150683771053623e-06
1688880.0,0.015404103686758576,0.0,0.015562396289899704,1.4061726248195456e-28,0.0,2.9167265429917247e-06,1.3312027775604574e-30,2.822924204855528e-06
1689120.0,0.015424837807367201,0.0,0.015583751343906766,1.5178091625784617e-28,0.0,2.924736314916319e-06,1.3312027775604574e-30,2.8308243348063013e-06
1689360.0,0.015445646490953053,0.0,0.015605186209136299,1.4872243582714058e-28,0.0,2.932790344334992e-06,-5.546678239835239e-29,2.838769073296726e-06
1689600.0,0.015466530638631707,0.0,0.015626701427028312,1.403946723240593e-28,0.0,2.940888599340669e-06,1.3312027775604574e-30,2.8467588033717002e-06
1689840.0,0.015487492883218022,0.0,0.015648297544846985,1.404250671015996e-28,0.0,2.949031927118482e-06,1.3312027775604574e-30,2.8547940002443885e-06
1690080.0,0.01550853284443205,0.0,0.015669975116000413,1.4075308193424836e-28,0.0,2.957220925771523e-06,-5.546678239835239e-29,2.8628751158720054e-06
1690320.0,0.015529649482354174,0.0,0.015691734699395627,1.4691151489747954e-28,0.0,2.965455676968575e-06,-5.546678239835239e-29,2.8710025030079926e-06
1690560.0,0.015550842675128337,0.0,0.015713576858748614,1.5257400592451154e-28,0.0,2.973736362176723e-06,1.3312027775604574e-30,2.8791764919029056e-06
1690800.0,0.015572115837696174,0.0,0.01573550216295466,1.525350866312233e-28,0.0,2.9820635395375815e-06,1.3312027775604574e-30,2.8873974950667284e-06
1691040.0,0.015593469444434028,0.0,0.015757511187158693,1.545699415946499e-28,0.0,2.990437856322751e-06,-1.1226476757426524e-28,2.8956660139250065e-06
1691280.0,0.015614902321814028,0.0,0.015779604513012004,1.4515075025487967e-28,0.0,2.99885991931149e-06,1.3312027775604574e-30,2.9039825204798744e-06
1691520.0,0.01563641420538015,0.0,0.015801782727955554,1.4380211201701535e-28,0.0,3.0073294260960914e-06,1.1492717312938616e-28,2.9123473849377053e-06
1691760.0,0.015658006585868398,0.0,0.01582404642458614,1.4706308550958923e-28,0.0,3.0158466535182373e-06,-1.1226476757426524e-28,2.9207609663709773e-06
1692000.0,0.015679681616904525,0.0,0.015846396201113912,1.46734642915963e-28,0.0,3.024413083446776e-06,1.3312027775604574e-30,2.929223711624884e-06
1692240.0,0.015701439433252768,0.0,0.015868832662471986,1.4961064337204756e-28,0.0,3.0330289671435324e-06,1.1492717312938616e-28,2.9377361502560334e-06
1692480.0,0.015723278687548196,0.0,0.01589135642047764,1.5168580182721704e-28,0.0,3.0416938148351413e-06,1.1492717312938616e-28,2.9462987720235584e-06
1692720.0,0.015745199641481463,0.0,0.015913968093029716,1.5590354875079587e-28,0.0,3.0504082722612817e-06,1.3312027775604574e-30,2.9549119661301244e-06
1692960.0,0.01576720551479117,0.0,0.015936668303564498,1.635431394276798e-28,0.0,3.0591735740595976e-06,1.3312027775604574e-30,2.9635761223458985e-06
1693200.0,0.01578929643751537,0.0,0.01595945768163412,1.525671867901124e-28,0.0,3.06798984113605e-06,1.3312027775604574e-30,2.9722917304216168e-06
1693440.0,0.01581147154825599,0.0,0.01598233686402967,1.6397739887784923e-28,0.0,3.076857276502531e-06,1.1492717312938616e-28,2.9810593465358727e-06
1693680.0,0.01583373139431907,0.0,0.01600530649481256,1.6243899621083927e-28,0.0,3.085776297257825e-06,-1.1226476757426524e-28,2.989879478501412e-06
1693920.0,0.015856077338476653,0.0,0.016028367224422826,1.633232025344769e-28,0.0,3.094747366916173e-06,-1.1226476757426524e-28,2.998752533856177e-06
1694160.0,0.015878510057493,0.0,0.016051519709268623,1.664271228983801e-28,0.0,3.1037713673304757e-06,1.3312027775604574e-30,3.007678939489982e-06
1694400.0,0.01590103097244231,0.0,0.01607476461245651,1.50555305344526e-28,0.0,3.1128488882049023e-06,1.3312027775604574e-30,3.016659233431464e-06
1694640.0,0.015923639143402276,0.0,0.01609810260488136,1.502321424393526e-28,0.0,3.121979637804283e-06,1.1492717312938616e-28,3.0256939996264004e-06
1694880.0,0.01594633440850802,0.0,0.016121534365095707,1.495370121968016e-28,0.0,3.1311641360890237e-06,1.3312027775604574e-30,3.0347837590706474e-06
1695120.0,0.015969119721474762,0.0,0.01614506057834206,1.3392247031461987e-28,0.0,3.1404038637142137e-06,1.3312027775604574e-30,3.043928942837839e-06
1695360.0,0.01599199579122416,0.0,0.016168681936330906,1.2665579004103446e-28,0.0,3.14969880150564e-06,-1.1226476757426524e-28,3.0531300212549552e-06
1695600.0,0.016014961504205734,0.0,0.016192399138139493,1.3231058781188922e-28,0.0,3.1590489728980086e-06,1.3312027775604574e-30,3.0623875841542595e-06
1695840.0,0.01603801709134192,0.0,0.01621621289120518,1.4378450763317322e-28,0.0,3.168455253466328e-06,1.1492717312938616e-28,3.07170224283559e-06
1696080.0,0.016061165222273705,0.0,0.016240123910999882,1.3659638346854223e-28,0.0,3.177918551671296e-06,-1.1226476757426524e-28,3.081074530302378e-06
1696320.0,0.01608440602591866,0.0,0.01626413292002872,1.2592834494050437e-28,0.0,3.1874389290168346e-06,1.3312027775604574e-30,3.090504904645e-06
1696560.0,0.016107739853454154,0.0,0.01628824064785828,1.372350094894633e-28,0.0,3.197016895801119e-06,1.3312027775604574e-30,3.0999938890241304e-06
1696800.0,0.01613116683907377,0.0,0.016312447832175885,1.3468279691572606e-28,0.0,3.206653191872099e-06,1.3312027775604574e-30,3.109542126086998e-06
1697040.0,0.016154687701377887,0.0,0.016336755219609436,1.1839545185201544e-28,0.0,3.2163483936026607e-06,1.1492717312938616e-28,3.1191502548455467e-06
1697280.0,0.01617830420767133,0.0,0.016361163565178645,1.1667716296225824e-28,0.0,3.2261029961180084e-06,1.1492717312938616e-28,3.128818816588197e-06
1697520.0,0.01620201738702047,0.0,0.01638567363133902,1.1917511870903292e-28,0.0,3.235917382154999e-06,1.3312027775604574e-30,3.1385483058489785e-06
1697760.0,0.01622582580288036,0.0,0.016410286188319693,1.1661597386954988e-28,0.0,3.245792126911589e-06,1.1492717312938616e-28,3.148339307251104e-06
1698000.0,0.016249730966460704,0.0,0.016435002015299335,1.1289029258531322e-28,0.0,3.255728327177713e-06,1.3312027775604574e-30,3.158192516069782e-06
1698240.0,0.0162737348395411,0.0,0.016459821900965527,1.14940654292855e-28,0.0,3.2657262471728845e-06,-1.1226476757426524e-28,3.1681085941285426e-06
1698480.0,0.016297837734529037,0.0,0.01648474664273701,1.2034491817993257e-28,0.0,3.2757859078371513e-06,1.1492717312938616e-28,3.178088095134093e-06
1698720.0,0.01632203926934634,0.0,0.016509777045970044,1.1579155765690007e-28,0.0,3.2859084128377365e-06,1.1492717312938616e-28,3.188131559196196e-06
1698960.0,0.016346340789381773,0.0,0.016534913924647933,1.0584167150441732e-28,0.0,3.2960950303908338e-06,1.3312027775604574e-30,3.1982396413493014e-06
1699200.0,0.01637074323268422,0.0,0.01656015810258272,1.110387663716185e-28,0.0,3.30634550777202e-06,-1.1226476757426524e-28,3.208413087219553e-06
1699440.0,0.016395247521734626,0.0,0.016585510413625243,1.3810651627735577e-28,0.0,3.3166601119908958e-06,1.3312027775604574e-30,3.218652573730047e-06
1699680.0,0.01641985466533821,0.0,0.016610971700703046,1.3126771213288374e-28,0.0,3.3270402995405517e-06,-1.1226476757426524e-28,3.228958675030095e-06
1699920.0,0.0164445640770959,0.0,0.016636542815326984,1.3590790130629684e-28,0.0,3.3374868320640796e-06,1.1492717312938616e-28,3.2393319909329435e-06
1700160.0,0.016469376993898208,0.0,0.016662224618638914,1.1253139686210432e-28,0.0,3.347999772962222e-06,1.3312027775604574e-30,3.249773253754183e-06
1700400.0,0.01649429592347039,0.0,0.01668801798250039,1.2204410659217089e-28,0.0,3.35857979376382e-06,1.3312027775604574e-30,3.2602832502669064e-06
1700640.0,0.016519320587189648,0.0,0.016713923789280914,1.347894557643136e-28,0.0,3.3692276826513037e-06,-1.1226476757426524e-28,3.2708626676651065e-06
1700880.0,0.01654444998675302,0.0,0.016739942930831024,1.747928461369762e-28,0.0,3.379944256494405e-06,-1.1226476757426524e-28,3.281512117199306e-06
1701120.0,0.01656968706398801,0.0,0.016766076308445784,1.595827016309368e-28,0.0,3.390730441377195e-06,1.3312027775604574e-30,3.292232269589676e-06
1701360.0,0.01659503309125155,0.0,0.01679232483412492,1.5014458501233784e-28,0.0,3.4015864676846672e-06,1.3312027775604574e-30,3.3030239402660204e-06
1701600.0,0.01662048762085381,0.0,0.016818689431495785,1.557607270618508e-28,0.0,3.412512592783878e-06,1.1492717312938616e-28,3.3138879413294322e-06
1701840.0,0.016646051164858712,0.0,0.016845171035102923,1.665808459755237e-28,0.0,3.4235104587983925e-06,1.1492717312938616e-28,3.3248249723870156e-06
1702080.0,0.016671725502173607,0.0,0.016871770589497456,1.5444828393579302e-28,0.0,3.4345809349289544e-06,1.1492717312938616e-28,3.3358356916750292e-06
1702320.0,0.01669751134473133,0.0,0.016898489049744364,1.2328283468658883e-28,0.0,3.4457236937014553e-06,1.1492717312938616e-28,3.3469208740456684e-06
1702560.0,0.016723410049344738,0.0,0.01692532738284456,1.0659722540914595e-28,0.0,3.4569398567526214e-06,-1.1226476757426524e-28,3.3580814013138145e-06
1702800.0,0.01674942180767834,0.0,0.016952286568150315,1.2690646220402258e-28,0.0,3.4682307040821254e-06,1.3312027775604574e-30,3.3693181036551633e-06
1703040.0,0.016775546333200365,0.0,0.016979367596363516,1.0563067566412237e-28,0.0,3.479596639660958e-06,1.1492717312938616e-28,3.380631697490388e-06
1703280.0,0.016801786613372567,0.0,0.017006571468943094,9.47410526203816e-29,0.0,3.4910382859317837e-06,-1.1226476757426524e-28,3.3920229200176386e-06
1703520.0,0.016828144054264853,0.0,0.01703389919917668,1.230757357599919e-28,0.0,3.5025564258285053e-06,1.3312027775604574e-30,3.4034926450561206e-06
1703760.0,0.016854617634530455,0.0,0.017061351813526745,1.2845100330869542e-28,0.0,3.5141522936177477e-06,-1.1226476757426524e-28,3.4150418099078595e-06
1704000.0,0.01688120738223158,0.0,0.017088930351405116,1.2247299717405347e-28,0.0,3.525826338234043e-06,1.3312027775604574e-30,3.426671256507191e-06
1704240.0,0.016907917247935222,0.0,0.017116635864044837,8.031305051002501e-29,0.0,3.537579061585173e-06,1.1492717312938616e-28,3.438381740081749e-06
1704480.0,0.016934747656974516,0.0,0.017144469414557852,8.952625843555298e-29,0.0,3.549411929316316e-06,1.3312027775604574e-30,3.450174098274799e-06
1704720.0,0.016961697949685408,0.0,0.017172432079397247,8.073017716768545e-29,0.0,3.5613257614856373e-06,1.3312027775604574e-30,3.4620493111850266e-06
